c_CI_Cat,c_Closure_Code,q_No_of_Reassignments,q_No_of_Related_Incidents,q_No_of_Related_Interactions,t_Close_Time,t_Open_Time,t_ReopenFlag,t_TicketWIPDurationDays,y_Priority
11,6,2,0.0,2.0,2013-12-23 14:15:00,2013-12-16 11:05:00,0,7.1319444444444455,3
3,8,2,0.0,1.0,2013-12-24 13:09:00,2013-12-16 11:06:00,0,8.085416666666667,4
3,1,3,0.0,1.0,2013-12-19 11:29:00,2013-12-16 11:10:00,0,3.0131944444444443,4
11,2,2,0.0,1.0,2014-01-10 08:19:00,2013-12-16 11:27:00,0,24.869444444444447,3
1,4,0,0.0,1.0,2013-12-17 13:21:00,2013-12-16 11:28:00,0,1.0784722222222225,3
3,1,0,0.0,1.0,2013-12-19 12:00:00,2013-12-16 11:29:00,0,3.0215277777777776,4
1,4,5,0.0,2.0,2013-12-19 08:05:00,2013-12-16 11:40:00,1,2.8506944444444446,3
11,6,1,0.0,1.0,2014-02-05 15:40:00,2013-12-16 11:40:00,0,51.16666666666666,3
1,6,0,0.0,1.0,2013-12-16 13:14:00,2013-12-16 11:45:00,0,0.061805555555555565,3
1,0,0,0.0,1.0,2013-12-16 14:31:00,2013-12-16 11:45:00,0,0.11527777777777777,4
11,4,0,0.0,1.0,2013-12-17 11:21:00,2013-12-16 11:46:00,0,0.9826388888888888,3
11,6,0,0.0,1.0,2013-12-18 10:24:00,2013-12-16 11:48:00,0,1.9416666666666669,3
1,6,0,0.0,1.0,2013-12-16 14:44:00,2013-12-16 12:09:00,0,0.1076388888888889,4
1,6,0,0.0,1.0,2013-12-17 08:58:00,2013-12-16 12:11:00,0,0.8659722222222223,3
1,4,0,0.0,1.0,2013-12-16 13:10:00,2013-12-16 12:16:00,0,0.0375,2
1,4,0,0.0,1.0,2013-12-16 13:14:00,2013-12-16 12:16:00,0,0.04027777777777778,2
1,4,0,0.0,1.0,2013-12-17 11:43:00,2013-12-16 12:17:00,0,0.9763888888888888,3
1,4,0,1.0,1.0,2013-12-17 10:50:00,2013-12-16 12:20:00,0,0.9375,2
1,4,1,0.0,1.0,2013-12-16 15:05:00,2013-12-16 12:42:00,0,0.09930555555555556,3
1,6,0,0.0,1.0,2013-12-16 14:23:00,2013-12-16 10:32:00,0,0.16041666666666668,3
1,4,1,0.0,1.0,2013-12-19 16:23:00,2013-12-16 10:53:00,0,3.2291666666666665,4
1,6,0,0.0,1.0,2013-12-20 14:54:00,2013-12-16 10:56:00,0,4.165277777777779,4
11,3,0,0.0,1.0,2013-12-16 11:20:00,2013-12-16 11:02:00,0,0.0125,3
11,4,0,0.0,1.0,2013-12-17 13:50:00,2013-12-16 11:16:00,0,1.1069444444444445,3
11,6,2,0.0,1.0,2013-12-18 15:26:00,2013-12-16 11:21:00,0,2.1701388888888893,3
1,3,0,0.0,1.0,2013-12-16 11:54:00,2013-12-16 11:21:00,0,0.02291666666666666,3
11,4,0,0.0,1.0,2013-12-16 16:29:00,2013-12-16 11:21:00,0,0.21388888888888888,3
1,3,2,0.0,1.0,2013-12-18 13:20:00,2013-12-16 11:22:00,0,2.0819444444444444,4
1,4,1,0.0,1.0,2014-01-02 12:56:00,2013-12-16 11:28:00,0,17.06111111111111,3
1,4,0,0.0,1.0,2013-12-16 11:34:00,2013-12-16 11:28:00,0,0.0041666666666666675,2
1,6,0,0.0,1.0,2013-12-16 12:24:00,2013-12-16 11:41:00,0,0.02986111111111112,3
1,8,0,0.0,2.0,2013-12-17 13:42:00,2013-12-16 11:41:00,1,1.0840277777777778,4
1,6,4,0.0,1.0,2013-12-18 10:21:00,2013-12-16 11:43:00,0,1.9430555555555555,2
1,1,6,0.0,1.0,2013-12-18 10:26:00,2013-12-16 11:44:00,0,1.9458333333333333,2
1,6,1,0.0,1.0,2013-12-27 12:07:00,2013-12-16 11:45:00,0,11.015277777777778,2
1,6,3,0.0,1.0,2013-12-17 10:26:00,2013-12-16 11:46:00,0,0.9444444444444444,2
1,6,8,0.0,1.0,2014-01-06 09:01:00,2013-12-16 11:47:00,0,20.884722222222226,2
1,6,4,0.0,1.0,2013-12-17 10:20:00,2013-12-16 11:49:00,0,0.9381944444444444,2
1,6,2,0.0,1.0,2013-12-17 10:15:00,2013-12-16 11:49:00,0,0.9347222222222222,2
1,6,0,0.0,1.0,2013-12-16 17:20:00,2013-12-16 11:59:00,0,0.22291666666666668,3
1,0,8,0.0,2.0,2013-12-31 09:59:00,2013-12-16 12:04:00,0,14.913194444444445,3
1,6,2,0.0,1.0,2013-12-16 14:00:00,2013-12-16 12:15:00,0,0.07291666666666667,4
1,7,2,0.0,1.0,2013-12-31 11:46:00,2013-12-16 12:29:00,0,14.970138888888886,2
1,4,1,0.0,1.0,2013-12-16 15:24:00,2013-12-16 12:32:00,0,0.11944444444444445,3
11,0,0,0.0,1.0,2013-12-16 13:02:00,2013-12-16 12:32:00,0,0.02083333333333333,2
11,2,0,0.0,1.0,2013-12-16 16:14:00,2013-12-16 12:35:00,0,0.15208333333333332,3
4,4,2,0.0,1.0,2013-12-16 16:24:00,2013-12-16 12:57:00,0,0.14375,2
1,6,10,0.0,1.0,2014-01-13 15:01:00,2013-12-16 13:37:00,0,28.05833333333333,4
1,4,1,0.0,1.0,2013-12-16 14:36:00,2013-12-16 13:38:00,0,0.04027777777777778,4
1,8,0,0.0,1.0,2013-12-16 13:54:00,2013-12-16 13:41:00,0,0.009027777777777777,2
1,4,0,1.0,1.0,2013-12-17 10:56:00,2013-12-16 13:42:00,0,0.8847222222222222,2
11,4,3,0.0,1.0,2014-01-03 08:33:00,2013-12-16 13:52:00,0,17.778472222222227,4
3,1,1,0.0,1.0,2013-12-23 10:47:00,2013-12-16 13:57:00,0,6.8680555555555545,4
1,4,2,0.0,1.0,2013-12-18 07:56:00,2013-12-16 14:01:00,0,1.7465277777777777,3
1,6,0,1.0,1.0,2013-12-16 15:42:00,2013-12-16 14:04:00,0,0.06805555555555555,4
1,8,0,0.0,1.0,2013-12-16 13:26:00,2013-12-16 12:47:00,0,0.02708333333333333,3
11,4,1,0.0,1.0,2013-12-30 11:14:00,2013-12-16 12:51:00,0,13.932638888888887,4
10,4,0,0.0,1.0,2013-12-18 11:36:00,2013-12-16 12:56:00,0,1.9444444444444444,3
10,6,4,0.0,1.0,2013-12-23 11:28:00,2013-12-16 13:33:00,0,6.9131944444444455,4
1,4,3,0.0,1.0,2014-01-13 21:24:00,2013-12-16 13:38:00,0,28.323611111111113,3
1,6,0,0.0,1.0,2013-12-16 13:49:00,2013-12-16 13:39:00,0,0.006944444444444444,3
1,4,0,1.0,1.0,2013-12-17 10:59:00,2013-12-16 13:47:00,0,0.8833333333333333,2
4,8,0,1.0,1.0,2013-12-16 17:32:00,2013-12-16 13:55:00,0,0.15069444444444444,4
1,6,0,1.0,1.0,2013-12-16 15:43:00,2013-12-16 14:03:00,0,0.06944444444444445,4
11,6,0,0.0,1.0,2013-12-16 14:32:00,2013-12-16 14:20:00,0,0.008333333333333333,3
11,6,0,17.0,1.0,2013-12-17 12:11:00,2013-12-16 14:22:00,0,0.9090277777777778,1
11,4,0,0.0,1.0,2013-12-17 10:28:00,2013-12-16 14:28:00,0,0.8333333333333334,3
1,4,0,0.0,1.0,2013-12-17 13:43:00,2013-12-16 14:28:00,0,0.96875,3
11,4,4,0.0,2.0,2013-12-23 14:29:00,2013-12-16 14:36:00,1,6.995138888888889,4
1,4,1,0.0,1.0,2013-12-20 12:00:00,2013-12-16 14:41:00,0,3.888194444444444,3
1,4,2,0.0,1.0,2013-12-18 13:24:00,2013-12-16 14:43:00,0,1.9451388888888892,3
1,4,0,0.0,1.0,2013-12-17 07:54:00,2013-12-16 14:52:00,0,0.7097222222222223,4
3,7,4,1.0,1.0,2013-12-24 09:14:00,2013-12-16 15:13:00,0,7.750694444444443,2
10,4,0,0.0,1.0,2013-12-18 11:39:00,2013-12-16 15:18:00,0,1.8479166666666669,3
3,1,0,0.0,1.0,2013-12-16 16:12:00,2013-12-16 15:24:00,0,0.03333333333333333,4
1,4,0,0.0,1.0,2013-12-20 12:42:00,2013-12-16 15:24:00,0,3.8875,4
11,6,1,0.0,1.0,2013-12-16 16:20:00,2013-12-16 15:33:00,0,0.03263888888888889,3
3,1,1,0.0,1.0,2013-12-19 08:58:00,2013-12-16 15:45:00,0,2.717361111111111,4
11,4,0,0.0,1.0,2013-12-16 16:01:00,2013-12-16 15:48:00,0,0.009027777777777777,3
1,2,0,0.0,1.0,2013-12-18 08:32:00,2013-12-16 15:57:00,0,1.6909722222222223,4
1,6,0,0.0,1.0,2013-12-17 09:45:00,2013-12-16 16:02:00,0,0.7381944444444445,4
1,2,3,0.0,1.0,2014-03-25 12:08:00,2013-12-16 12:37:00,0,98.97986111111109,3
11,6,0,0.0,1.0,2013-12-19 10:53:00,2013-12-16 12:39:00,0,2.926388888888889,3
1,4,0,0.0,1.0,2013-12-17 15:47:00,2013-12-16 12:42:00,0,1.1284722222222223,3
11,6,4,0.0,1.0,2013-12-24 12:56:00,2013-12-16 13:03:00,0,7.995138888888889,3
1,4,2,0.0,2.0,2013-12-19 15:55:00,2013-12-16 13:31:00,1,3.1,2
1,4,1,0.0,1.0,2014-01-28 09:09:00,2013-12-16 13:37:00,0,42.81388888888889,3
1,6,0,0.0,1.0,2013-12-19 16:26:00,2013-12-16 13:41:00,0,3.114583333333333,3
1,4,15,0.0,1.0,2014-02-05 14:26:00,2013-12-16 13:42:00,0,51.030555555555566,3
1,6,3,0.0,1.0,2014-01-09 14:26:00,2013-12-16 13:49:00,0,24.025694444444447,3
1,2,2,0.0,1.0,2014-03-11 12:02:00,2013-12-16 14:05:00,0,84.91458333333334,3
1,6,0,0.0,1.0,2013-12-16 15:24:00,2013-12-16 14:10:00,0,0.05138888888888889,3
1,2,0,0.0,1.0,2013-12-19 14:56:00,2013-12-16 14:10:00,0,3.031944444444445,3
1,4,1,0.0,1.0,2014-03-24 15:31:00,2013-12-16 14:25:00,0,98.04583333333332,3
1,6,0,0.0,2.0,2013-12-17 13:21:00,2013-12-16 14:32:00,0,0.9506944444444444,3
1,4,1,0.0,1.0,2014-03-24 15:24:00,2013-12-16 14:49:00,0,98.02430555555556,3
1,6,0,0.0,1.0,2013-12-17 07:56:00,2013-12-16 14:57:00,0,0.7076388888888889,3
1,8,0,0.0,1.0,2013-12-16 15:14:00,2013-12-16 14:59:00,0,0.010416666666666666,3
1,5,1,0.0,1.0,2013-12-18 14:01:00,2013-12-16 15:03:00,0,1.9569444444444444,4
1,6,0,1.0,1.0,2013-12-16 15:44:00,2013-12-16 15:05:00,0,0.02708333333333333,4
1,4,2,0.0,1.0,2013-12-17 17:08:00,2013-12-16 15:05:00,0,1.0854166666666667,4
3,1,0,0.0,1.0,2013-12-18 14:49:00,2013-12-16 15:17:00,0,1.980555555555556,4
1,1,0,0.0,1.0,2014-01-13 07:52:00,2013-12-16 15:28:00,0,27.68333333333333,3
1,6,0,0.0,1.0,2013-12-16 16:02:00,2013-12-16 15:37:00,0,0.017361111111111112,3
1,6,0,0.0,1.0,2013-12-16 16:43:00,2013-12-16 15:47:00,0,0.03888888888888889,4
1,6,0,1.0,1.0,2013-12-16 15:44:00,2013-12-16 12:50:00,0,0.12083333333333332,4
1,2,0,0.0,1.0,2013-12-16 15:33:00,2013-12-16 13:10:00,0,0.09930555555555556,3
3,1,0,0.0,1.0,2013-12-19 11:26:00,2013-12-16 13:10:00,0,2.9277777777777776,4
1,6,0,1.0,1.0,2013-12-16 15:45:00,2013-12-16 13:13:00,0,0.10555555555555557,4
1,4,0,0.0,1.0,2013-12-19 09:23:00,2013-12-16 13:16:00,0,2.8381944444444445,4
1,6,0,1.0,1.0,2013-12-16 15:46:00,2013-12-16 13:19:00,0,0.10208333333333333,4
3,4,1,0.0,1.0,2013-12-16 13:21:00,2013-12-16 13:20:00,0,0.0006944444444444446,4
1,6,0,1.0,1.0,2013-12-16 15:55:00,2013-12-16 13:23:00,0,0.10555555555555557,4
1,3,0,0.0,1.0,2013-12-17 10:59:00,2013-12-16 13:27:00,0,0.8972222222222223,2
3,1,0,0.0,1.0,2013-12-17 13:56:00,2013-12-16 13:28:00,0,1.0194444444444444,3
11,4,1,0.0,1.0,2013-12-24 09:30:00,2013-12-16 13:30:00,0,7.833333333333332,3
1,6,1,0.0,1.0,2014-01-07 15:42:00,2013-12-16 13:35:00,0,22.088194444444447,3
1,4,0,1.0,1.0,2013-12-17 11:01:00,2013-12-16 13:42:00,0,0.8881944444444444,2
1,0,0,0.0,1.0,2013-12-18 15:27:00,2013-12-16 13:44:00,0,2.0715277777777783,3
1,2,2,0.0,2.0,2014-01-06 15:20:00,2013-12-16 13:46:00,0,21.065277777777773,3
3,1,0,0.0,1.0,2013-12-23 09:52:00,2013-12-16 13:58:00,0,6.8291666666666675,4
1,4,1,0.0,1.0,2013-12-24 10:50:00,2013-12-16 13:59:00,0,7.86875,3
1,4,1,0.0,1.0,2013-12-16 16:32:00,2013-12-16 14:01:00,0,0.10486111111111113,3
1,6,0,1.0,1.0,2013-12-16 15:47:00,2013-12-16 14:01:00,0,0.07361111111111111,4
1,6,0,0.0,1.0,2013-12-16 14:23:00,2013-12-16 14:12:00,0,0.007638888888888889,3
1,7,0,0.0,1.0,2013-12-23 09:11:00,2013-12-16 14:12:00,0,6.790972222222222,2
1,6,0,0.0,1.0,2013-12-16 14:29:00,2013-12-16 14:14:00,0,0.010416666666666666,2
1,6,0,0.0,1.0,2013-12-16 14:21:00,2013-12-16 14:17:00,0,0.0027777777777777783,3
11,7,0,0.0,1.0,2013-12-16 14:25:00,2013-12-16 14:17:00,0,0.005555555555555557,3
1,6,0,11.0,6.0,2013-12-16 15:54:00,2013-12-16 14:21:00,0,0.06458333333333334,2
1,6,0,0.0,1.0,2013-12-16 14:28:00,2013-12-16 14:24:00,0,0.0027777777777777783,2
1,6,0,0.0,1.0,2013-12-16 16:26:00,2013-12-16 14:36:00,0,0.0763888888888889,3
1,4,1,0.0,1.0,2013-12-17 15:18:00,2013-12-16 14:36:00,0,1.0291666666666666,3
10,4,0,0.0,1.0,2013-12-16 14:57:00,2013-12-16 14:07:00,0,0.034722222222222224,3
1,4,0,0.0,1.0,2013-12-23 12:55:00,2013-12-16 14:10:00,0,6.947916666666668,3
1,6,0,1.0,1.0,2013-12-16 15:48:00,2013-12-16 14:23:00,0,0.059027777777777776,4
1,6,4,0.0,1.0,2013-12-17 11:29:00,2013-12-16 14:37:00,0,0.8694444444444445,3
1,4,2,0.0,1.0,2013-12-18 10:56:00,2013-12-16 14:56:00,0,1.8333333333333333,3
1,4,2,0.0,1.0,2014-03-24 15:27:00,2013-12-16 15:00:00,0,98.01875,3
1,6,0,1.0,1.0,2013-12-16 15:53:00,2013-12-16 15:00:00,0,0.036805555555555564,2
1,6,0,1.0,1.0,2013-12-16 15:53:00,2013-12-16 15:02:00,0,0.035416666666666666,4
1,4,2,0.0,1.0,2014-03-24 15:26:00,2013-12-16 15:02:00,0,98.01666666666668,3
1,4,2,0.0,1.0,2013-12-18 10:42:00,2013-12-16 15:05:00,0,1.8173611111111112,3
1,6,0,0.0,1.0,2013-12-16 15:20:00,2013-12-16 15:11:00,0,0.00625,3
1,4,5,0.0,1.0,2014-01-06 13:58:00,2013-12-16 15:17:00,0,20.945138888888884,3
1,6,0,0.0,1.0,2013-12-16 15:46:00,2013-12-16 15:20:00,0,0.018055555555555557,3
11,6,1,0.0,1.0,2014-02-05 15:45:00,2013-12-16 15:42:00,0,51.00208333333333,3
1,4,9,0.0,1.0,2013-12-31 12:06:00,2013-12-16 15:46:00,0,14.847222222222221,3
1,4,4,0.0,1.0,2014-02-05 08:39:00,2013-12-16 15:55:00,0,50.69722222222222,3
1,2,6,0.0,1.0,2013-12-27 11:22:00,2013-12-16 16:07:00,0,10.802083333333336,4
10,4,0,0.0,1.0,2013-12-18 08:45:00,2013-12-16 16:18:00,0,1.6854166666666666,3
1,6,0,0.0,1.0,2013-12-16 17:00:00,2013-12-16 16:38:00,0,0.015277777777777776,3
1,6,4,0.0,1.0,2013-12-18 10:28:00,2013-12-16 17:03:00,0,1.7256944444444444,3
3,1,1,0.0,1.0,2014-01-07 10:51:00,2013-12-16 17:06:00,0,21.73958333333333,4
1,4,0,0.0,1.0,2013-12-17 07:46:00,2013-12-17 07:13:00,0,0.02291666666666666,2
3,1,0,0.0,1.0,2013-12-19 13:59:00,2013-12-17 08:23:00,0,2.2333333333333334,4
3,1,7,0.0,1.0,2014-01-27 15:56:00,2013-12-16 14:38:00,0,42.05416666666667,4
1,2,2,0.0,1.0,2013-12-18 15:51:00,2013-12-16 14:40:00,0,2.049305555555556,3
10,6,0,0.0,1.0,2013-12-20 14:45:00,2013-12-16 14:45:00,0,4.0,3
1,4,1,0.0,1.0,2013-12-17 15:28:00,2013-12-16 14:46:00,0,1.0291666666666666,3
1,7,3,0.0,1.0,2013-12-31 12:14:00,2013-12-16 15:06:00,0,14.880555555555556,3
11,4,2,0.0,1.0,2013-12-17 13:38:00,2013-12-16 15:09:00,0,0.9368055555555556,3
5,1,0,0.0,1.0,2014-01-03 12:49:00,2013-12-16 15:09:00,0,17.902777777777782,3
1,2,3,0.0,1.0,2013-12-19 10:01:00,2013-12-16 15:25:00,0,2.775,3
11,4,0,0.0,1.0,2013-12-16 15:47:00,2013-12-16 15:28:00,0,0.013194444444444444,3
1,6,2,0.0,1.0,2013-12-20 13:51:00,2013-12-16 15:30:00,0,3.93125,2
1,2,0,0.0,1.0,2013-12-17 10:18:00,2013-12-16 15:45:00,0,0.7729166666666667,4
11,6,2,0.0,1.0,2013-12-17 12:09:00,2013-12-16 16:02:00,0,0.8381944444444445,3
11,4,0,0.0,1.0,2013-12-17 15:32:00,2013-12-16 16:13:00,0,0.9715277777777778,4
1,6,3,0.0,1.0,2013-12-19 10:56:00,2013-12-16 16:17:00,0,2.777083333333333,4
3,7,0,0.0,1.0,2013-12-17 10:48:00,2013-12-16 17:23:00,0,0.7256944444444444,3
1,7,4,0.0,1.0,2014-01-02 10:17:00,2013-12-16 17:37:00,0,16.694444444444443,3
3,8,3,0.0,2.0,2014-01-13 09:53:00,2013-12-16 17:43:00,1,27.67361111111111,4
10,1,0,0.0,1.0,2013-12-17 14:46:00,2013-12-17 02:19:00,0,0.51875,2
3,1,0,0.0,1.0,2013-12-17 14:24:00,2013-12-17 08:12:00,0,0.25833333333333336,4
1,3,1,0.0,1.0,2013-12-18 16:22:00,2013-12-17 08:19:00,0,1.3354166666666667,2
1,6,0,0.0,1.0,2013-12-17 14:51:00,2013-12-17 08:25:00,0,0.26805555555555555,3
1,9,0,0.0,1.0,2013-12-17 08:39:00,2013-12-17 08:29:00,0,0.006944444444444444,2
1,4,1,0.0,2.0,2013-12-17 11:04:00,2013-12-17 08:36:00,0,0.10277777777777776,2
1,6,0,0.0,1.0,2013-12-17 08:44:00,2013-12-17 08:36:00,0,0.005555555555555557,3
1,9,0,0.0,1.0,2013-12-17 08:51:00,2013-12-17 08:42:00,0,0.00625,2
1,4,1,0.0,1.0,2013-12-17 10:12:00,2013-12-17 08:44:00,0,0.06111111111111111,3
3,1,0,0.0,1.0,2013-12-19 14:01:00,2013-12-17 08:46:00,0,2.21875,4
1,0,2,0.0,1.0,2013-12-17 11:35:00,2013-12-17 08:55:00,0,0.1111111111111111,3
1,0,1,0.0,2.0,2013-12-18 14:55:00,2013-12-17 08:59:00,1,1.2472222222222222,3
1,4,2,0.0,1.0,2014-01-17 11:35:00,2013-12-17 09:02:00,0,31.10625,4
3,1,0,0.0,1.0,2013-12-23 10:06:00,2013-12-17 09:11:00,0,6.0381944444444455,4
1,6,2,0.0,1.0,2014-01-15 13:02:00,2013-12-17 09:19:00,0,29.15486111111111,3
1,4,1,0.0,1.0,2013-12-17 15:14:00,2013-12-17 09:23:00,0,0.24375,3
11,6,0,0.0,1.0,2013-12-16 16:17:00,2013-12-16 15:48:00,0,0.02013888888888889,3
1,4,0,0.0,1.0,2013-12-30 09:15:00,2013-12-16 15:54:00,0,13.722916666666665,4
1,4,0,0.0,1.0,2013-12-17 10:29:00,2013-12-16 15:54:00,0,0.7743055555555556,4
1,6,1,0.0,1.0,2013-12-17 12:44:00,2013-12-16 16:04:00,0,0.8611111111111112,3
11,8,3,0.0,1.0,2013-12-17 14:33:00,2013-12-16 16:15:00,0,0.9291666666666668,3
1,6,0,0.0,1.0,2013-12-17 07:41:00,2013-12-16 16:23:00,0,0.6375,3
1,6,0,0.0,1.0,2013-12-16 17:02:00,2013-12-16 16:44:00,0,0.0125,3
1,6,0,0.0,1.0,2013-12-17 14:53:00,2013-12-16 16:45:00,0,0.9222222222222224,3
1,8,0,0.0,1.0,2013-12-16 17:55:00,2013-12-16 17:52:00,0,0.0020833333333333333,2
1,8,0,0.0,1.0,2013-12-16 18:01:00,2013-12-16 17:58:00,0,0.0020833333333333333,2
3,1,0,0.0,1.0,2013-12-23 11:55:00,2013-12-17 08:24:00,0,6.146527777777778,4
1,6,7,0.0,2.0,2013-12-30 09:05:00,2013-12-17 08:34:00,1,13.021527777777774,3
1,4,2,0.0,1.0,2013-12-17 11:45:00,2013-12-17 08:38:00,0,0.12986111111111112,3
10,1,0,0.0,1.0,2013-12-17 13:55:00,2013-12-17 08:47:00,0,0.21388888888888888,2
1,6,3,0.0,1.0,2013-12-19 11:25:00,2013-12-17 08:54:00,0,2.1048611111111106,4
1,0,2,0.0,1.0,2013-12-17 14:44:00,2013-12-17 09:12:00,0,0.2305555555555556,3
1,0,4,0.0,1.0,2013-12-20 09:01:00,2013-12-17 09:16:00,0,2.989583333333333,3
1,4,1,0.0,1.0,2013-12-17 11:46:00,2013-12-17 09:35:00,0,0.09097222222222222,2
1,2,0,0.0,1.0,2013-12-17 14:53:00,2013-12-17 09:46:00,0,0.21319444444444444,4
3,1,0,0.0,1.0,2013-12-23 13:17:00,2013-12-17 09:47:00,0,6.145833333333332,4
1,6,0,0.0,1.0,2013-12-17 10:26:00,2013-12-17 09:53:00,0,0.02291666666666666,3
1,4,9,0.0,2.0,2013-12-24 09:50:00,2013-12-17 10:00:00,1,6.9930555555555545,3
1,4,1,0.0,1.0,2013-12-17 14:57:00,2013-12-17 10:02:00,0,0.2048611111111111,3
1,1,2,0.0,1.0,2013-12-18 10:26:00,2013-12-17 10:14:00,0,1.0083333333333333,4
1,4,1,0.0,1.0,2013-12-17 15:25:00,2013-12-17 10:22:00,0,0.21041666666666667,3
11,4,0,0.0,1.0,2013-12-17 13:39:00,2013-12-17 10:24:00,0,0.13541666666666666,3
11,6,0,0.0,1.0,2013-12-16 16:44:00,2013-12-16 16:07:00,0,0.025694444444444443,3
1,7,0,0.0,1.0,2013-12-18 09:24:00,2013-12-16 16:10:00,0,1.7180555555555554,4
1,6,0,0.0,1.0,2013-12-17 07:50:00,2013-12-16 16:19:00,0,0.6465277777777778,3
1,6,0,0.0,1.0,2013-12-16 16:47:00,2013-12-16 16:30:00,0,0.011805555555555557,3
1,6,0,0.0,1.0,2013-12-16 16:49:00,2013-12-16 16:30:00,0,0.013194444444444444,3
1,6,0,0.0,1.0,2013-12-16 16:50:00,2013-12-16 16:31:00,0,0.013194444444444444,3
1,2,0,0.0,1.0,2013-12-17 09:20:00,2013-12-16 16:31:00,0,0.7006944444444444,3
1,6,1,0.0,1.0,2013-12-17 13:01:00,2013-12-16 16:57:00,0,0.8361111111111111,3
1,6,0,0.0,1.0,2013-12-17 13:00:00,2013-12-16 17:33:00,0,0.8104166666666667,2
1,4,0,0.0,1.0,2013-12-17 07:39:00,2013-12-16 17:47:00,0,0.5777777777777777,3
1,4,0,0.0,1.0,2013-12-31 09:13:00,2013-12-17 02:14:00,0,14.290972222222226,2
1,4,1,0.0,1.0,2013-12-17 11:52:00,2013-12-17 08:20:00,0,0.14722222222222225,3
1,4,2,0.0,1.0,2013-12-17 10:14:00,2013-12-17 08:39:00,0,0.06597222222222222,3
1,6,0,0.0,1.0,2013-12-17 08:49:00,2013-12-17 08:42:00,0,0.004861111111111111,3
1,4,1,0.0,1.0,2013-12-20 13:28:00,2013-12-17 08:45:00,0,3.1965277777777783,4
1,4,3,0.0,2.0,2013-12-23 10:13:00,2013-12-17 08:50:00,1,6.057638888888889,4
1,4,0,0.0,1.0,2013-12-20 15:23:00,2013-12-17 08:51:00,0,3.2722222222222217,4
1,4,3,0.0,1.0,2013-12-19 09:20:00,2013-12-17 08:53:00,0,2.01875,4
1,6,0,0.0,1.0,2013-12-17 09:36:00,2013-12-17 08:55:00,0,0.028472222222222218,3
1,4,0,0.0,1.0,2013-12-17 10:08:00,2013-12-17 08:59:00,0,0.04791666666666667,3
1,6,0,0.0,1.0,2013-12-17 09:29:00,2013-12-17 09:05:00,0,0.016666666666666666,3
11,4,1,0.0,1.0,2013-12-20 10:29:00,2013-12-17 09:11:00,0,3.0541666666666667,4
11,2,1,0.0,1.0,2014-01-07 14:24:00,2013-12-17 09:16:00,0,21.213888888888892,4
3,4,0,0.0,1.0,2013-12-17 13:49:00,2013-12-17 09:20:00,0,0.1868055555555556,3
1,4,2,0.0,2.0,2013-12-19 13:10:00,2013-12-17 09:38:00,1,2.1472222222222217,3
1,6,1,0.0,1.0,2013-12-17 16:26:00,2013-12-17 09:38:00,0,0.2833333333333333,3
1,6,0,0.0,1.0,2013-12-17 08:42:00,2013-12-17 08:37:00,0,0.003472222222222222,4
1,4,2,0.0,1.0,2013-12-17 11:59:00,2013-12-17 09:09:00,0,0.11805555555555555,4
1,6,1,0.0,1.0,2013-12-18 12:45:00,2013-12-17 09:15:00,0,1.1458333333333333,3
1,4,0,0.0,1.0,2013-12-17 12:33:00,2013-12-17 09:28:00,0,0.1284722222222222,4
6,1,0,0.0,1.0,2013-12-17 13:55:00,2013-12-17 09:29:00,0,0.18472222222222226,2
1,4,8,0.0,1.0,2014-01-10 13:29:00,2013-12-17 09:36:00,0,24.16180555555556,3
1,4,1,0.0,1.0,2013-12-17 17:00:00,2013-12-17 09:38:00,0,0.3069444444444445,3
3,4,0,0.0,1.0,2014-01-03 08:34:00,2013-12-17 09:50:00,0,16.947222222222226,4
10,4,0,0.0,1.0,2013-12-31 14:59:00,2013-12-17 09:57:00,0,14.209722222222224,3
1,9,1,0.0,1.0,2013-12-17 10:39:00,2013-12-17 10:09:00,0,0.02083333333333333,2
1,6,3,0.0,1.0,2014-01-08 16:07:00,2013-12-17 10:40:00,0,22.22708333333333,3
11,2,0,0.0,1.0,2013-12-17 11:58:00,2013-12-17 10:49:00,0,0.04791666666666667,4
1,8,2,0.0,1.0,2013-12-18 10:21:00,2013-12-17 10:52:00,0,0.9784722222222222,4
1,1,0,0.0,1.0,2013-12-17 11:02:00,2013-12-17 10:59:00,0,0.0020833333333333333,2
11,4,3,0.0,1.0,2013-12-23 11:47:00,2013-12-17 11:01:00,0,6.031944444444443,3
1,4,3,0.0,1.0,2014-03-25 10:00:00,2013-12-17 11:03:00,0,97.95625,3
1,6,0,0.0,1.0,2013-12-18 09:24:00,2013-12-17 11:06:00,0,0.9291666666666668,4
1,6,1,0.0,1.0,2013-12-18 13:44:00,2013-12-17 11:11:00,0,1.10625,3
1,6,1,0.0,1.0,2013-12-17 14:45:00,2013-12-17 11:16:00,0,0.1451388888888889,3
3,1,0,0.0,1.0,2013-12-19 13:15:00,2013-12-17 11:18:00,0,2.08125,4
3,1,7,0.0,4.0,2014-01-07 16:16:00,2013-12-17 11:19:00,0,21.20625,4
11,7,1,0.0,2.0,2014-01-06 08:54:00,2013-12-17 11:20:00,0,19.898611111111116,3
1,6,0,0.0,2.0,2013-12-17 14:42:00,2013-12-17 11:38:00,0,0.12777777777777774,2
1,4,1,0.0,1.0,2014-01-22 11:12:00,2013-12-17 11:45:00,0,35.97708333333333,4
